text,label
Bajaj Finserv EMI payment | Ref:36cf9299 | Amount: INR 1145.88,EMI
Reliance Digital purchase | Ref:64dfe5d7 | Amount: INR 38748.48,Shopping
Uber ride payment | Ref:f3d0d813 | Amount: INR 48585.45,Travel
HDFC home loan EMI | Ref:a02ff5de | Amount: INR 48145.51,EMI
Cafe coffee purchase at | Ref:c6eff7cd | Amount: INR 46396.16,Food
HDFC home loan EMI | Ref:6d02b6bb | Amount: INR 19027.08,EMI
PPF contribution | Ref:9ef67138 | Amount: INR 16317.97,Investment
Personal loan EMI deduction | Ref:8f12b7e0 | Amount: INR 41088.12,EMI
McDonald's meal payment | Ref:90e7a77b | Amount: INR 47028.6,Food
SBI car loan EMI | Ref:1743510a | Amount: INR 34013.98,EMI
Petrol pump fuel payment | Ref:7974d0f4 | Amount: INR 23700.78,Travel
Petrol pump fuel payment | Ref:17a07b8c | Amount: INR 7485.05,Travel
PPF contribution | Ref:ae7498d3 | Amount: INR 44831.36,Investment
Uber ride payment | Ref:b301d835 | Amount: INR 49086.02,Travel
Uber ride payment | Ref:ae2de67f | Amount: INR 3025.89,Travel
Grocery purchase at Big Bazaar | Ref:61993089 | Amount: INR 4824.07,Food
Swiggy order payment | Ref:1246b6a2 | Amount: INR 37318.28,Food
Bajaj Finserv EMI payment | Ref:11fe698f | Amount: INR 20379.73,EMI
Personal loan EMI deduction | Ref:722edecb | Amount: INR 35285.31,EMI
Flipkart electronics purchase | Ref:e17c0e8c | Amount: INR 4774.45,Shopping
IKEA furniture shopping | Ref:4ab7730a | Amount: INR 1635.7,Shopping
Amazon online shopping | Ref:9cb0a7bd | Amount: INR 23474.4,Shopping
Myntra clothing order | Ref:aaa68c09 | Amount: INR 3352.48,Shopping
Credit card EMI installment | Ref:d628d587 | Amount: INR 24558.56,EMI
Bajaj Finserv EMI payment | Ref:eadb9498 | Amount: INR 19687.59,EMI
SIP investment in mutual fund | Ref:d87be73b | Amount: INR 19324.5,Investment
Uber ride payment | Ref:ede83faa | Amount: INR 21197.58,Travel
Restaurant dining at | Ref:fd77f0d9 | Amount: INR 1100.66,Food
HDFC home loan EMI | Ref:6160fa16 | Amount: INR 8112.74,EMI
Swiggy order payment | Ref:43e1ebfb | Amount: INR 16439.36,Food
MakeMyTrip hotel booking | Ref:7a72804b | Amount: INR 9176.25,Travel
Flipkart electronics purchase | Ref:f6a4ee21 | Amount: INR 9250.25,Shopping
PPF contribution | Ref:71429e02 | Amount: INR 2387.25,Investment
SBI car loan EMI | Ref:5e14b843 | Amount: INR 39545.93,EMI
Uber ride payment | Ref:828eb2ce | Amount: INR 28782.82,Travel
Uber ride payment | Ref:4feaf2e1 | Amount: INR 34116.25,Travel
Credit card EMI installment | Ref:a241466e | Amount: INR 39080.78,EMI
Groww ETF investment | Ref:01714ef3 | Amount: INR 41075.83,Investment
SBI car loan EMI | Ref:63e62b8c | Amount: INR 16467.79,EMI
Amazon online shopping | Ref:a4975eff | Amount: INR 28615.76,Shopping
McDonald's meal payment | Ref:6ba854dc | Amount: INR 23289.4,Food
IndiGo flight ticket | Ref:21b65277 | Amount: INR 2328.08,Travel
Ola cab fare | Ref:d41ab170 | Amount: INR 13246.62,Travel
MakeMyTrip hotel booking | Ref:9398e902 | Amount: INR 34444.75,Travel
IndiGo flight ticket | Ref:5c41e27e | Amount: INR 22215.95,Travel
SBI car loan EMI | Ref:1c03c363 | Amount: INR 3395.89,EMI
Amazon online shopping | Ref:d987e269 | Amount: INR 13092.32,Shopping
Cafe coffee purchase at | Ref:bc3ae5fc | Amount: INR 13579.96,Food
PPF contribution | Ref:1fa572af | Amount: INR 12996.62,Investment
Credit card EMI installment | Ref:fbec531f | Amount: INR 8646.56,EMI
IRCTC train ticket booking | Ref:99cc34af | Amount: INR 12041.65,Travel
Personal loan EMI deduction | Ref:caeb9d0b | Amount: INR 22914.78,EMI
Zerodha stock purchase | Ref:60c52e14 | Amount: INR 10889.84,Investment
IndiGo flight ticket | Ref:1472de43 | Amount: INR 33644.14,Travel
McDonald's meal payment | Ref:32b9f6e6 | Amount: INR 20065.2,Food
Flipkart electronics purchase | Ref:7ccbe7e1 | Amount: INR 48194.55,Shopping
Amazon online shopping | Ref:d181a663 | Amount: INR 8710.77,Shopping
Restaurant dining at | Ref:45c09bb5 | Amount: INR 38661.63,Food
MakeMyTrip hotel booking | Ref:ba1e03f5 | Amount: INR 5127.75,Travel
Amazon online shopping | Ref:4bb35228 | Amount: INR 36745.33,Shopping
MakeMyTrip hotel booking | Ref:443424d2 | Amount: INR 46611.78,Travel
SIP investment in mutual fund | Ref:046980b2 | Amount: INR 20356.98,Investment
Ola cab fare | Ref:029414c4 | Amount: INR 48021.33,Travel
Swiggy order payment | Ref:6b5c3faa | Amount: INR 7341.89,Food
Reliance Digital purchase | Ref:51be2446 | Amount: INR 16189.78,Shopping
RedBus bus ticket | Ref:bb663123 | Amount: INR 5379.13,Travel
PPF contribution | Ref:4f0604b7 | Amount: INR 46985.74,Investment
Reliance Digital purchase | Ref:03a780de | Amount: INR 14323.13,Shopping
Flipkart electronics purchase | Ref:b3e346ba | Amount: INR 4431.96,Shopping
Fixed deposit investment | Ref:7480c5e0 | Amount: INR 26736.97,Investment
SIP investment in mutual fund | Ref:a09fba7c | Amount: INR 33155.3,Investment
Restaurant dining at | Ref:65c16e1a | Amount: INR 16244.05,Food
Zomato dinner bill | Ref:cd5ffe74 | Amount: INR 37634.66,Food
Fixed deposit investment | Ref:e584b7d6 | Amount: INR 7152.97,Investment
SIP investment in mutual fund | Ref:ee8549c0 | Amount: INR 46167.48,Investment
McDonald's meal payment | Ref:08f927f3 | Amount: INR 25664.14,Food
SBI car loan EMI | Ref:1119dbbb | Amount: INR 31202.6,EMI
Bajaj Finserv EMI payment | Ref:218cd862 | Amount: INR 16288.26,EMI
MakeMyTrip hotel booking | Ref:86d62a5c | Amount: INR 13385.54,Travel
RedBus bus ticket | Ref:cf953fdd | Amount: INR 33309.56,Travel
IKEA furniture shopping | Ref:1f69899e | Amount: INR 45680.55,Shopping
Credit card EMI installment | Ref:e719d6b9 | Amount: INR 6199.26,EMI
Amazon online shopping | Ref:a29535c9 | Amount: INR 42898.95,Shopping
Ola cab fare | Ref:35fd2a23 | Amount: INR 28398.97,Travel
McDonald's meal payment | Ref:3d65fcb8 | Amount: INR 11629.96,Food
Groww ETF investment | Ref:5befdd00 | Amount: INR 13243.04,Investment
PPF contribution | Ref:b854685e | Amount: INR 13020.53,Investment
SBI car loan EMI | Ref:7df4e0df | Amount: INR 22450.36,EMI
Flipkart electronics purchase | Ref:2472b641 | Amount: INR 7587.92,Shopping
IndiGo flight ticket | Ref:b860412f | Amount: INR 14455.97,Travel
SIP investment in mutual fund | Ref:a824b4bd | Amount: INR 47594.71,Investment
Flipkart electronics purchase | Ref:78494f7a | Amount: INR 32000.36,Shopping
Ola cab fare | Ref:75f04d6d | Amount: INR 22965.95,Travel
Reliance Digital purchase | Ref:a2a9d3f3 | Amount: INR 2558.41,Shopping
Amazon online shopping | Ref:b561cf44 | Amount: INR 200.06,Shopping
Petrol pump fuel payment | Ref:7eeed7ff | Amount: INR 14723.63,Travel
Reliance Digital purchase | Ref:e0c59488 | Amount: INR 3969.95,Shopping
PPF contribution | Ref:7b117eee | Amount: INR 32896.26,Investment
IKEA furniture shopping | Ref:e5da0b59 | Amount: INR 8963.81,Shopping
Uber ride payment | Ref:de3e8125 | Amount: INR 7623.66,Travel
Grocery purchase at Big Bazaar | Ref:e0744261 | Amount: INR 18671.77,Food
Reliance Digital purchase | Ref:e7dd089a | Amount: INR 38092.44,Shopping
Flipkart electronics purchase | Ref:c741a8ad | Amount: INR 3087.6,Shopping
Personal loan EMI deduction | Ref:937deaa9 | Amount: INR 24357.31,EMI
Groww ETF investment | Ref:d7969383 | Amount: INR 21084.06,Investment
Amazon online shopping | Ref:aca0c69b | Amount: INR 26257.73,Shopping
Dominos pizza order | Ref:ea42b0f6 | Amount: INR 41136.17,Food
Zerodha stock purchase | Ref:b3c636d0 | Amount: INR 49818.44,Investment
IKEA furniture shopping | Ref:806eca69 | Amount: INR 671.76,Shopping
Cafe coffee purchase at | Ref:c6639960 | Amount: INR 30169.09,Food
IKEA furniture shopping | Ref:1a6d435a | Amount: INR 24213.82,Shopping
Amazon online shopping | Ref:320d32b2 | Amount: INR 15888.53,Shopping
IKEA furniture shopping | Ref:0cca3f98 | Amount: INR 24444.83,Shopping
Zomato dinner bill | Ref:db62df64 | Amount: INR 2982.18,Food
IRCTC train ticket booking | Ref:296edc4f | Amount: INR 3216.36,Travel
Amazon online shopping | Ref:e7ed8851 | Amount: INR 2542.62,Shopping
Restaurant dining at | Ref:bf34875b | Amount: INR 18733.08,Food
Zerodha stock purchase | Ref:f1a67303 | Amount: INR 8278.36,Investment
SBI car loan EMI | Ref:73790a9b | Amount: INR 8570.93,EMI
Flipkart electronics purchase | Ref:3c9d5998 | Amount: INR 17928.2,Shopping
SIP investment in mutual fund | Ref:89197c9c | Amount: INR 10959.98,Investment
HDFC home loan EMI | Ref:2c059642 | Amount: INR 4660.39,EMI
Credit card EMI installment | Ref:188df6c9 | Amount: INR 40657.08,EMI
IRCTC train ticket booking | Ref:3587d447 | Amount: INR 9095.13,Travel
IKEA furniture shopping | Ref:83484d8f | Amount: INR 26640.37,Shopping
Zerodha stock purchase | Ref:82f70de9 | Amount: INR 420.08,Investment
McDonald's meal payment | Ref:d9cef54b | Amount: INR 29163.31,Food
Credit card EMI installment | Ref:92fa049f | Amount: INR 46539.72,EMI
Reliance Digital purchase | Ref:9655ebd8 | Amount: INR 37318.11,Shopping
HDFC home loan EMI | Ref:2d3826d0 | Amount: INR 27917.36,EMI
Groww ETF investment | Ref:ec88db28 | Amount: INR 26058.55,Investment
Flipkart electronics purchase | Ref:577a34e1 | Amount: INR 3477.08,Shopping
Groww ETF investment | Ref:c166ca71 | Amount: INR 23403.55,Investment
Zomato dinner bill | Ref:574dfce2 | Amount: INR 19344.55,Food
Amazon online shopping | Ref:045329b4 | Amount: INR 11823.52,Shopping
SIP investment in mutual fund | Ref:c2ca7be3 | Amount: INR 12751.75,Investment
Restaurant dining at | Ref:ca753b36 | Amount: INR 12434.68,Food
PPF contribution | Ref:7b0820d2 | Amount: INR 45429.79,Investment
RedBus bus ticket | Ref:14fcbf82 | Amount: INR 42635.61,Travel
SBI car loan EMI | Ref:d12e08f6 | Amount: INR 44721.64,EMI
SIP investment in mutual fund | Ref:48a509d8 | Amount: INR 5857.27,Investment
Fixed deposit investment | Ref:47f42124 | Amount: INR 26482.94,Investment
Myntra clothing order | Ref:7c20f62f | Amount: INR 5206.85,Shopping
Personal loan EMI deduction | Ref:c9fe8880 | Amount: INR 29015.92,EMI
HDFC home loan EMI | Ref:87840bfb | Amount: INR 43715.81,EMI
PPF contribution | Ref:f2951baa | Amount: INR 31587.69,Investment
Cafe coffee purchase at | Ref:15eba29a | Amount: INR 22675.51,Food
Myntra clothing order | Ref:652accda | Amount: INR 19945.42,Shopping
HDFC home loan EMI | Ref:5baa1cea | Amount: INR 35201.63,EMI
Credit card EMI installment | Ref:107ab544 | Amount: INR 869.24,EMI
Reliance Digital purchase | Ref:a52b609a | Amount: INR 18772.09,Shopping
PPF contribution | Ref:8865e0a5 | Amount: INR 1789.59,Investment
MakeMyTrip hotel booking | Ref:827ac92f | Amount: INR 34262.64,Travel
Uber ride payment | Ref:55d1c539 | Amount: INR 29625.29,Travel
Personal loan EMI deduction | Ref:e2045cc2 | Amount: INR 4370.94,EMI
Fixed deposit investment | Ref:57a3052a | Amount: INR 39376.97,Investment
PPF contribution | Ref:56f19f5f | Amount: INR 19674.63,Investment
Amazon online shopping | Ref:a44d7f3e | Amount: INR 37031.69,Shopping
SIP investment in mutual fund | Ref:9224fe3f | Amount: INR 19349.78,Investment
HDFC home loan EMI | Ref:9a44ef81 | Amount: INR 14579.09,EMI
Zerodha stock purchase | Ref:38ac02a5 | Amount: INR 22799.31,Investment
Dominos pizza order | Ref:d9c27dd9 | Amount: INR 1576.63,Food
Zerodha stock purchase | Ref:e29c2b18 | Amount: INR 38980.51,Investment
PPF contribution | Ref:cfcaa7c8 | Amount: INR 46496.94,Investment
IndiGo flight ticket | Ref:fa305fa5 | Amount: INR 24297.06,Travel
Flipkart electronics purchase | Ref:527b11b4 | Amount: INR 45223.28,Shopping
Amazon online shopping | Ref:e75d642a | Amount: INR 23534.68,Shopping
Restaurant dining at | Ref:caae84bc | Amount: INR 17840.63,Food
Ola cab fare | Ref:55b839a5 | Amount: INR 33183.56,Travel
Restaurant dining at | Ref:78dd8d1b | Amount: INR 31706.31,Food
Petrol pump fuel payment | Ref:2d204591 | Amount: INR 32184.74,Travel
Fixed deposit investment | Ref:611b38de | Amount: INR 40519.75,Investment
RedBus bus ticket | Ref:25babb64 | Amount: INR 2762.46,Travel
Myntra clothing order | Ref:6d937be6 | Amount: INR 15866.97,Shopping
Swiggy order payment | Ref:8b50658d | Amount: INR 13729.79,Food
Myntra clothing order | Ref:5e478300 | Amount: INR 20735.04,Shopping
Flipkart electronics purchase | Ref:4df19bd3 | Amount: INR 2635.79,Shopping
Fixed deposit investment | Ref:94325be6 | Amount: INR 28241.38,Investment
Restaurant dining at | Ref:c3c8dbc5 | Amount: INR 16812.56,Food
IRCTC train ticket booking | Ref:a1dd54e3 | Amount: INR 22001.8,Travel
SIP investment in mutual fund | Ref:e0c7679d | Amount: INR 1711.22,Investment
Amazon online shopping | Ref:050e72d0 | Amount: INR 43532.4,Shopping
Zomato dinner bill | Ref:4c1be82e | Amount: INR 4387.8,Food
IndiGo flight ticket | Ref:391c0085 | Amount: INR 30672.95,Travel
Credit card EMI installment | Ref:0911ef55 | Amount: INR 23687.93,EMI
PPF contribution | Ref:50a10aae | Amount: INR 25788.27,Investment
Flipkart electronics purchase | Ref:b2c897e7 | Amount: INR 18115.02,Shopping
RedBus bus ticket | Ref:296f2c94 | Amount: INR 32809.91,Travel
McDonald's meal payment | Ref:4ba880a9 | Amount: INR 9356.03,Food
Groww ETF investment | Ref:150f38d0 | Amount: INR 14989.59,Investment
Petrol pump fuel payment | Ref:081a7bb3 | Amount: INR 4722.18,Travel
Credit card EMI installment | Ref:b11e7217 | Amount: INR 28539.16,EMI
IndiGo flight ticket | Ref:c85d79d6 | Amount: INR 46489.21,Travel
IndiGo flight ticket | Ref:67905418 | Amount: INR 9140.12,Travel
Uber ride payment | Ref:aaa12d8c | Amount: INR 34797.9,Travel
IndiGo flight ticket | Ref:681e5088 | Amount: INR 11408.71,Travel
Uber ride payment | Ref:881af2a8 | Amount: INR 6218.38,Travel
Amazon online shopping | Ref:592985f4 | Amount: INR 17753.62,Shopping
Restaurant dining at | Ref:4f4ecd2d | Amount: INR 5713.04,Food
IRCTC train ticket booking | Ref:b1676809 | Amount: INR 11782.18,Travel
Cafe coffee purchase at | Ref:82f89ab3 | Amount: INR 13177.62,Food
Groww ETF investment | Ref:d145ca57 | Amount: INR 9258.97,Investment
Ola cab fare | Ref:711713ea | Amount: INR 41954.85,Travel
PPF contribution | Ref:faebb2d4 | Amount: INR 49273.51,Investment
Grocery purchase at Big Bazaar | Ref:65a479bf | Amount: INR 39661.93,Food
Personal loan EMI deduction | Ref:ed4a121c | Amount: INR 20167.55,EMI
Zomato dinner bill | Ref:e60feeaf | Amount: INR 49056.7,Food
Flipkart electronics purchase | Ref:7bdd37e2 | Amount: INR 23834.11,Shopping
Dominos pizza order | Ref:803a858f | Amount: INR 18655.85,Food
Zomato dinner bill | Ref:2879ec28 | Amount: INR 20923.35,Food
SIP investment in mutual fund | Ref:5dd3feb8 | Amount: INR 1492.03,Investment
RedBus bus ticket | Ref:e5946972 | Amount: INR 22490.03,Travel
Personal loan EMI deduction | Ref:9ba73ef8 | Amount: INR 6191.92,EMI
Restaurant dining at | Ref:2ccd24ca | Amount: INR 31180.42,Food
IKEA furniture shopping | Ref:23da640b | Amount: INR 21547.63,Shopping
Personal loan EMI deduction | Ref:4744a8fc | Amount: INR 10188.49,EMI
IKEA furniture shopping | Ref:105591a7 | Amount: INR 47256.29,Shopping
Bajaj Finserv EMI payment | Ref:0a7861e4 | Amount: INR 30140.68,EMI
SBI car loan EMI | Ref:8196899f | Amount: INR 3728.82,EMI
Reliance Digital purchase | Ref:d73f7739 | Amount: INR 46069.95,Shopping
Cafe coffee purchase at | Ref:b27960d2 | Amount: INR 13211.62,Food
PPF contribution | Ref:96a214e1 | Amount: INR 34484.09,Investment
Credit card EMI installment | Ref:7c7ba188 | Amount: INR 15435.44,EMI
HDFC home loan EMI | Ref:e2fbdb74 | Amount: INR 15396.57,EMI
Credit card EMI installment | Ref:015226ea | Amount: INR 9368.8,EMI
Fixed deposit investment | Ref:ee2339d4 | Amount: INR 16183.4,Investment
Reliance Digital purchase | Ref:9a659201 | Amount: INR 46146.31,Shopping
Personal loan EMI deduction | Ref:351383ba | Amount: INR 30892.88,EMI
IRCTC train ticket booking | Ref:27a4f83c | Amount: INR 49872.93,Travel
Credit card EMI installment | Ref:95efbd2b | Amount: INR 47812.88,EMI
Flipkart electronics purchase | Ref:5439fa02 | Amount: INR 42363.57,Shopping
Zomato dinner bill | Ref:3c118a13 | Amount: INR 31143.31,Food
Zerodha stock purchase | Ref:fd9ff101 | Amount: INR 48114.04,Investment
Amazon online shopping | Ref:cfd01faa | Amount: INR 16902.62,Shopping
Credit card EMI installment | Ref:af294303 | Amount: INR 20585.14,EMI
Reliance Digital purchase | Ref:0e604424 | Amount: INR 26076.0,Shopping
Credit card EMI installment | Ref:45747ef9 | Amount: INR 22117.21,EMI
HDFC home loan EMI | Ref:c8f5884d | Amount: INR 11940.11,EMI
Uber ride payment | Ref:f9a4bedb | Amount: INR 37475.59,Travel
Zomato dinner bill | Ref:db8a404a | Amount: INR 20059.79,Food
Reliance Digital purchase | Ref:75d3ffee | Amount: INR 33084.58,Shopping
Myntra clothing order | Ref:6b55e3f7 | Amount: INR 24455.86,Shopping
Bajaj Finserv EMI payment | Ref:6c2b8a58 | Amount: INR 42723.59,EMI
MakeMyTrip hotel booking | Ref:88761264 | Amount: INR 44928.9,Travel
Restaurant dining at | Ref:17f31021 | Amount: INR 20001.5,Food
Zerodha stock purchase | Ref:738cb0b6 | Amount: INR 16124.01,Investment
SIP investment in mutual fund | Ref:dc6aed48 | Amount: INR 23827.99,Investment
Credit card EMI installment | Ref:6f8e0b4c | Amount: INR 42347.87,EMI
Zomato dinner bill | Ref:914103d6 | Amount: INR 6003.56,Food
Personal loan EMI deduction | Ref:179dab68 | Amount: INR 47696.68,EMI
Dominos pizza order | Ref:5d980f97 | Amount: INR 37423.24,Food
Groww ETF investment | Ref:73b0e24e | Amount: INR 21188.3,Investment
PPF contribution | Ref:fad25990 | Amount: INR 11579.55,Investment
PPF contribution | Ref:a0346187 | Amount: INR 40495.34,Investment
Myntra clothing order | Ref:4c96fe1a | Amount: INR 8972.19,Shopping
Credit card EMI installment | Ref:cbf15c8e | Amount: INR 8425.58,EMI
Personal loan EMI deduction | Ref:85dcdcb3 | Amount: INR 44628.56,EMI
PPF contribution | Ref:dfe389ac | Amount: INR 35225.68,Investment
Grocery purchase at Big Bazaar | Ref:38fec9ab | Amount: INR 38264.54,Food
Myntra clothing order | Ref:99e7d153 | Amount: INR 40430.3,Shopping
Bajaj Finserv EMI payment | Ref:8a82304d | Amount: INR 42445.14,EMI
HDFC home loan EMI | Ref:3be9779d | Amount: INR 44867.68,EMI
Restaurant dining at | Ref:9affe283 | Amount: INR 11858.0,Food
Amazon online shopping | Ref:e9a49260 | Amount: INR 8715.83,Shopping
IKEA furniture shopping | Ref:533141cc | Amount: INR 33070.47,Shopping
HDFC home loan EMI | Ref:941c5951 | Amount: INR 24939.44,EMI
HDFC home loan EMI | Ref:72ca5f33 | Amount: INR 25298.85,EMI
Dominos pizza order | Ref:da172593 | Amount: INR 23465.19,Food
Credit card EMI installment | Ref:17a8c14c | Amount: INR 30280.67,EMI
Restaurant dining at | Ref:1a4e3489 | Amount: INR 25135.06,Food
Cafe coffee purchase at | Ref:e69dfeaa | Amount: INR 41824.44,Food
IKEA furniture shopping | Ref:e47891a3 | Amount: INR 34056.6,Shopping
Zomato dinner bill | Ref:5e3ea49a | Amount: INR 41513.72,Food
IKEA furniture shopping | Ref:8ef5b1b7 | Amount: INR 48155.09,Shopping
IKEA furniture shopping | Ref:974c73c2 | Amount: INR 34427.67,Shopping
Bajaj Finserv EMI payment | Ref:e486ce16 | Amount: INR 49398.27,EMI
Myntra clothing order | Ref:902a3c85 | Amount: INR 27621.18,Shopping
Personal loan EMI deduction | Ref:c47ea5d3 | Amount: INR 25044.66,EMI
Ola cab fare | Ref:5bcc3764 | Amount: INR 34385.16,Travel
Myntra clothing order | Ref:33aaebc2 | Amount: INR 38982.67,Shopping
SBI car loan EMI | Ref:3b5429e3 | Amount: INR 43500.02,EMI
Myntra clothing order | Ref:42aeed7f | Amount: INR 42304.39,Shopping
HDFC home loan EMI | Ref:c4ca977f | Amount: INR 47232.94,EMI
SBI car loan EMI | Ref:aed03868 | Amount: INR 29426.2,EMI
Swiggy order payment | Ref:4534f16f | Amount: INR 12833.4,Food
Groww ETF investment | Ref:f2c8e260 | Amount: INR 17929.22,Investment
Dominos pizza order | Ref:d04ba042 | Amount: INR 18688.69,Food
Myntra clothing order | Ref:50954385 | Amount: INR 41326.27,Shopping
Restaurant dining at | Ref:f772caec | Amount: INR 7165.17,Food
Restaurant dining at | Ref:c17f41d4 | Amount: INR 18822.29,Food
Amazon online shopping | Ref:8ae37a07 | Amount: INR 6259.11,Shopping
Dominos pizza order | Ref:fdc0375a | Amount: INR 48152.05,Food
Restaurant dining at | Ref:fa4f210c | Amount: INR 24149.26,Food
IRCTC train ticket booking | Ref:05b6d1a2 | Amount: INR 38570.15,Travel
IKEA furniture shopping | Ref:6a7f119b | Amount: INR 11584.02,Shopping
Swiggy order payment | Ref:7701ef23 | Amount: INR 7264.39,Food
Grocery purchase at Big Bazaar | Ref:308736fd | Amount: INR 6514.93,Food
PPF contribution | Ref:e5b04a4f | Amount: INR 21281.26,Investment
Groww ETF investment | Ref:9f5b7437 | Amount: INR 22039.13,Investment
Fixed deposit investment | Ref:169864d2 | Amount: INR 34913.56,Investment
Reliance Digital purchase | Ref:55535c6c | Amount: INR 1552.67,Shopping
IKEA furniture shopping | Ref:f5d43fff | Amount: INR 45981.54,Shopping
McDonald's meal payment | Ref:df1b5230 | Amount: INR 30865.82,Food
McDonald's meal payment | Ref:f3a6cc68 | Amount: INR 35655.05,Food
Bajaj Finserv EMI payment | Ref:1cebaead | Amount: INR 9603.9,EMI
Petrol pump fuel payment | Ref:9f8676ef | Amount: INR 37466.26,Travel
Personal loan EMI deduction | Ref:dda49a9d | Amount: INR 33182.54,EMI
MakeMyTrip hotel booking | Ref:5902004d | Amount: INR 34396.74,Travel
HDFC home loan EMI | Ref:0675f01f | Amount: INR 16990.66,EMI
Personal loan EMI deduction | Ref:3246f461 | Amount: INR 45218.78,EMI
Myntra clothing order | Ref:5ef132a6 | Amount: INR 5520.32,Shopping
Swiggy order payment | Ref:811d870d | Amount: INR 42281.82,Food
SIP investment in mutual fund | Ref:48552ea4 | Amount: INR 39720.03,Investment
RedBus bus ticket | Ref:b26ae429 | Amount: INR 16862.9,Travel
Petrol pump fuel payment | Ref:ac66cf90 | Amount: INR 8763.94,Travel
Reliance Digital purchase | Ref:a4c3be72 | Amount: INR 49556.85,Shopping
HDFC home loan EMI | Ref:f09d6a63 | Amount: INR 17042.03,EMI
Cafe coffee purchase at | Ref:27cc0e8a | Amount: INR 23942.15,Food
Flipkart electronics purchase | Ref:d358b663 | Amount: INR 39988.83,Shopping
Ola cab fare | Ref:8f656904 | Amount: INR 35584.17,Travel
Credit card EMI installment | Ref:4ad2d6bb | Amount: INR 49716.93,EMI
McDonald's meal payment | Ref:81e21058 | Amount: INR 32456.45,Food
Zomato dinner bill | Ref:a615a4cc | Amount: INR 37675.21,Food
Petrol pump fuel payment | Ref:76cbeb52 | Amount: INR 35881.5,Travel
IRCTC train ticket booking | Ref:8e9161bf | Amount: INR 38137.41,Travel
Flipkart electronics purchase | Ref:89d42237 | Amount: INR 42729.05,Shopping
Grocery purchase at Big Bazaar | Ref:c61db83e | Amount: INR 48786.56,Food
SIP investment in mutual fund | Ref:edcae304 | Amount: INR 452.73,Investment
HDFC home loan EMI | Ref:e7f407d0 | Amount: INR 8409.65,EMI
Flipkart electronics purchase | Ref:682d4435 | Amount: INR 31107.1,Shopping
IndiGo flight ticket | Ref:ae2252a3 | Amount: INR 25115.88,Travel
HDFC home loan EMI | Ref:fa779747 | Amount: INR 2347.25,EMI
Personal loan EMI deduction | Ref:1a05fac7 | Amount: INR 6287.2,EMI
IndiGo flight ticket | Ref:3904d0b5 | Amount: INR 4967.36,Travel
SBI car loan EMI | Ref:19f0d7f0 | Amount: INR 19162.12,EMI
Ola cab fare | Ref:354244d6 | Amount: INR 17084.12,Travel
Credit card EMI installment | Ref:f47a2b62 | Amount: INR 5189.59,EMI
RedBus bus ticket | Ref:7234cc2b | Amount: INR 1862.85,Travel
MakeMyTrip hotel booking | Ref:92c790f5 | Amount: INR 24553.59,Travel
IndiGo flight ticket | Ref:55c50b3a | Amount: INR 33435.33,Travel
Zomato dinner bill | Ref:3bc00b73 | Amount: INR 10049.05,Food
PPF contribution | Ref:586be496 | Amount: INR 28171.93,Investment
Uber ride payment | Ref:e35fd16c | Amount: INR 27419.75,Travel
PPF contribution | Ref:4d6c4981 | Amount: INR 42796.81,Investment
HDFC home loan EMI | Ref:e7875546 | Amount: INR 11201.38,EMI
Bajaj Finserv EMI payment | Ref:9d3f12fb | Amount: INR 41124.33,EMI
Swiggy order payment | Ref:c673c98b | Amount: INR 33194.28,Food
Grocery purchase at Big Bazaar | Ref:05b3ec8e | Amount: INR 29672.76,Food
Swiggy order payment | Ref:09344091 | Amount: INR 22374.22,Food
Restaurant dining at | Ref:0e16ba6c | Amount: INR 4646.18,Food
IndiGo flight ticket | Ref:1fb17126 | Amount: INR 12491.43,Travel
HDFC home loan EMI | Ref:8c520624 | Amount: INR 3309.67,EMI
Restaurant dining at | Ref:25b26434 | Amount: INR 839.19,Food
Myntra clothing order | Ref:6ea0052d | Amount: INR 476.27,Shopping
SBI car loan EMI | Ref:5d9a30a3 | Amount: INR 11927.47,EMI
Zerodha stock purchase | Ref:c4591393 | Amount: INR 37036.11,Investment
Reliance Digital purchase | Ref:1df87173 | Amount: INR 84.14,Shopping
Personal loan EMI deduction | Ref:3c1ef95f | Amount: INR 7964.26,EMI
RedBus bus ticket | Ref:26953e37 | Amount: INR 40123.25,Travel
Dominos pizza order | Ref:a999a82e | Amount: INR 35594.89,Food
Fixed deposit investment | Ref:2abf564b | Amount: INR 35636.83,Investment
Myntra clothing order | Ref:ea1ce648 | Amount: INR 20994.3,Shopping
Zerodha stock purchase | Ref:c92d1eed | Amount: INR 48167.6,Investment
Uber ride payment | Ref:872d7500 | Amount: INR 46785.93,Travel
IndiGo flight ticket | Ref:bfc7b980 | Amount: INR 9999.03,Travel
Groww ETF investment | Ref:6e7e36b2 | Amount: INR 44125.05,Investment
SIP investment in mutual fund | Ref:96644b4c | Amount: INR 7838.65,Investment
Reliance Digital purchase | Ref:2d861e28 | Amount: INR 12703.02,Shopping
Myntra clothing order | Ref:38ef26df | Amount: INR 11478.94,Shopping
Cafe coffee purchase at | Ref:7fc06378 | Amount: INR 15428.02,Food
Reliance Digital purchase | Ref:35e4e49c | Amount: INR 47427.16,Shopping
Fixed deposit investment | Ref:e8be5963 | Amount: INR 20871.27,Investment
Personal loan EMI deduction | Ref:83a5e7eb | Amount: INR 40346.22,EMI
